,Unnamed: 0,doc_id,para_id,sentence_id,author,sentence,sadness,anger,anticipation,fear,surprise,disgust,joy,trust
10428,10428,27D correcte,27D correcte_152,27D correcte_152_sent1,Q,"  So with wards, culture - you know, the relationship between the organisational culture and the board culture and then the culture of the board",0,1,1,1,1,1,1,1
10429,10429,27D correcte,27D correcte_152,27D correcte_152_sent2,Q,"  So you were talking about culture mismatches, because I'm thinking well you've got group think on one side, one extreme, and then you've got the problems of cultural misalignment on the other",1,1,1,1,1,1,1,1
10430,10430,27D correcte,27D correcte_152,27D correcte_152_sent3,Q,  So can you talk a little about that for me?,0,0,1,1,1,0,1,1
10431,10431,27D correcte,27D correcte_153,27D correcte_153_sent0,A,"For me, I think it's actually - I don't want to say a bigger problem but you need strong people to lead",1,0,1,1,0,1,1,1
10432,10432,27D correcte,27D correcte_153,27D correcte_153_sent1,A,"  At what point, then, do they become so strong that they're like bullies as opposed to actually leading, and then what does leading actually mean for people?  For some people, leading means leading from behind where you strengthen your team and you move together",0,1,1,1,1,1,1,1
10433,10433,27D correcte,27D correcte_153,27D correcte_153_sent2,A,"  For some people, leaders is being the head figure where you are the voice, and so you're telling everybody what to do",1,1,1,1,1,1,1,1
10434,10434,27D correcte,27D correcte_153,27D correcte_153_sent3,A,  So then how do you train people for leadership to then set the culture?,0,1,1,1,1,1,1,1
10435,10435,27D correcte,27D correcte_154,27D correcte_154_sent0,Q,And managing diversity,1,0,1,0,1,1,1,1
10436,10436,27D correcte,27D correcte_155,27D correcte_155_sent0,A,Yeah,0,0,0,0,0,0,1,1
10437,10437,27D correcte,27D correcte_155,27D correcte_155_sent1,A,  So this is why I'm actually really -,0,1,1,1,1,1,1,1
10438,10438,27D correcte,27D correcte_156,27D correcte_156_sent0,Q,It's good to bring leadership up in -,0,0,0,0,1,0,1,1
10439,10439,27D correcte,27D correcte_157,27D correcte_157_sent0,A,Mm,1,0,1,1,1,1,1,1
10440,10440,27D correcte,27D correcte_157,27D correcte_157_sent1,A,"  And this is why, because I look at our - so if I look back to the history of our organisation, for example, when we stepped - oh well, I shouldn't say fired",1,1,1,1,1,1,1,1
10441,10441,27D correcte,27D correcte_157,27D correcte_157_sent2,A,"  When we accepted the previous CEO - the bullying CEO's resignation, the new CEO that we interviewed - around the board, we had agreed that what we needed was an amicable CEO to help the organisation heal to move forward, so that's what we interviewed for: a person that would be able to bring people back together and get them working as a team again",0,0,0,0,0,1,1,1
10442,10442,27D correcte,27D correcte_158,27D correcte_158_sent0,A,Then we went through the merger and the other organisation that we merged with had a CEO that was a micromanager,0,0,1,0,1,1,1,1
10443,10443,27D correcte,27D correcte_158,27D correcte_158_sent1,A,  So we had the two CEOs were at either end of the spectrum,0,0,1,0,1,1,1,1
10444,10444,27D correcte,27D correcte_158,27D correcte_158_sent2,A,  The guy that was amicable couldn't make the hard calls to fire anybody that wasn't performing and this CEO was micromanaging people so much that they didn't feel that they could actually get their job done,1,1,1,0,1,1,0,1
10445,10445,27D correcte,27D correcte_159,27D correcte_159_sent0,A,"So when we interviewed this time, we thought well, we need somebody that's going to be able to do both, and that's a very hard call because, in general, people are not filling all those shoes",1,0,1,0,0,1,1,1
10446,10446,27D correcte,27D correcte_159,27D correcte_159_sent1,A,"  So when we interviewed this guy, we asked him what his plan was, and his plan was - and I think, to me, having come from a management accounting background as opposed to a financial accounting background, I could see the processes that he was doing where he was going to have a look at the organisation, do a gap analysis, try and train people up that would accept that, performance manage people that weren't going to come on the journey, because the organisation now was double the size what it was, so you needed people at the top level to be performing at a better stage and then to bring the staff with them, and, because the organisation is bigger, you have to recognise what your own capacity is",0,0,1,1,0,1,1,1
10447,10447,27D correcte,27D correcte_16,27D correcte_16_sent0,A,Very heavily NDIS,1,1,1,1,1,1,1,1
10448,10448,27D correcte,27D correcte_16,27D correcte_16_sent1,A,  We were one of the first organisations to roll out NDIS when it first came in,0,0,1,1,0,1,1,1
10449,10449,27D correcte,27D correcte_160,27D correcte_160_sent0,A,"Can you actually be on the ground with that 500-plus staff now or do you have to manage that through your executive team, and so that's what he's doing and this is why I'm really happy with this choice that we've made because he is making the calls of what he can and can't do, outsourcing where he can't but getting good plans from the people that he's outsourcing from and it is being driven from the ground, and so he is addressing the culture of what I call mateship as opposed to performance",0,0,1,0,0,1,1,1
10450,10450,27D correcte,27D correcte_160,27D correcte_160_sent1,A,  So I'm not going to - what do you call it - promote you just because you're my mate anymore,1,1,1,0,1,1,1,0
10451,10451,27D correcte,27D correcte_160,27D correcte_160_sent2,A,"  I'm going to promote you because this is the criteria I'm looking for, and he's addressing that from the ground up",0,0,1,0,0,0,1,1
10452,10452,27D correcte,27D correcte_161,27D correcte_161_sent0,Q,"And the board's used this process itself to shape itself, yes?",0,1,1,1,0,1,1,1
10453,10453,27D correcte,27D correcte_162,27D correcte_162_sent0,A,"So the board has consciously chosen a person that we felt could do both because we needed to move the organisation forward because we recognised that this is what was happening previously, and what I love about this new CEO is that he has actually gone and had a cup of coffee with every single board member to, I suppose, see in his mind that we're all on the same page as well",0,0,1,0,0,1,1,1
10454,10454,27D correcte,27D correcte_163,27D correcte_163_sent0,Q,Okay,0,0,0,0,0,0,1,1
10455,10455,27D correcte,27D correcte_163,27D correcte_163_sent1,Q,  So you've got a really good bridge builder and leader -,0,1,0,0,1,1,1,1
10456,10456,27D correcte,27D correcte_164,27D correcte_164_sent0,A,"And leader, absolutely",0,1,0,0,0,0,1,1
10457,10457,27D correcte,27D correcte_165,27D correcte_165_sent0,Q,"- in this man, and this was a - you analysed the board, the merged board - analysed what it needed to merge -",0,0,1,0,1,1,1,1
10458,10458,27D correcte,27D correcte_166,27D correcte_166_sent0,A,Yeah,0,0,0,0,0,0,1,1
10459,10459,27D correcte,27D correcte_167,27D correcte_167_sent0,Q,- and he fits that bill -,0,0,1,0,0,1,1,1
10460,10460,27D correcte,27D correcte_168,27D correcte_168_sent0,A,Yes,0,0,0,0,0,1,1,1
10461,10461,27D correcte,27D correcte_169,27D correcte_169_sent0,Q,- and the board - you all went through a selection process,0,1,1,1,0,1,1,1
10462,10462,27D correcte,27D correcte_169,27D correcte_169_sent1,Q,"  You all have a similar - like, you've got a congruent approach to that CEO, yeah?",0,0,1,1,0,1,1,1
10463,10463,27D correcte,27D correcte_17,27D correcte_17_sent0,Q,That gives me a sense of context,0,1,1,0,0,1,1,1
10464,10464,27D correcte,27D correcte_17,27D correcte_17_sent1,Q,"  So, we'll start formally the interview now",0,0,1,1,0,0,1,1
10465,10465,27D correcte,27D correcte_17,27D correcte_17_sent2,Q,"  So there's a lot of talk about board diversity in the literature and whatever, except what we want to do is look at it from an Australian context and from the ground up",0,0,1,1,1,1,1,1
10466,10466,27D correcte,27D correcte_17,27D correcte_17_sent3,Q,  So we're interviewing people who are directors on boards in organisations that influence boards in Australia of all types,0,1,1,1,1,1,1,1
10467,10467,27D correcte,27D correcte_17,27D correcte_17_sent4,Q,  So thank you so much for agreeing to the interview,0,0,0,0,1,0,1,1
10468,10468,27D correcte,27D correcte_17,27D correcte_17_sent5,Q,  We've got all that,1,0,1,1,1,1,1,1
10469,10469,27D correcte,27D correcte_17,27D correcte_17_sent6,Q,"  You sit on two boards, don't you?",0,0,1,0,1,1,1,1
10470,10470,27D correcte,27D correcte_170,27D correcte_170_sent0,A,"So when we interviewed - we used a recruitment agency, obviously, and all the board members were given the ability - so we have a governance committee who is in charge of basically doing the operational work around getting the CEO or doing the groundwork and then it comes to the board and we all decide, but the chair of the governance committee was very transparent at every stage and we all had the opportunity to give, I suppose, four or five qualities that we saw were most important for the CEO, and then, from that, we did a tally and then agreed to what we all wanted or what we felt was a priority, because obviously no one can fill all 10 of your priorities anyway, and then, from there, when it came down to - obviously we did a job description and then the recruitment agency said to us, ""Look, these are the candidates",0,0,1,0,0,0,1,1
10471,10471,27D correcte,27D correcte_170,27D correcte_170_sent1,A,"""",1,0,1,0,1,1,1,1
10472,10472,27D correcte,27D correcte_171,27D correcte_171_sent0,A,"So the governance committee, I suppose, culled till it got to about four and then gave everyone the opportunity to come and be present for the interviewing of these guys, or candidates",0,0,1,1,1,1,1,1
10473,10473,27D correcte,27D correcte_171,27D correcte_171_sent1,A,"  And we didn't all agree that this was the person that we wanted initially until we had a discussion around the table that - and we didn't actually say this is what the organisation needed as much as, because we'd already agreed that these were the priorities that we wanted, did that person fit the bill?",0,0,1,1,1,1,1,1
10474,10474,27D correcte,27D correcte_172,27D correcte_172_sent0,A,So each candidate was given the same brief: come with a quick plan as to how you would address,0,0,1,1,1,0,1,1
10475,10475,27D correcte,27D correcte_172,27D correcte_172_sent1,A,  This guy was the one who came most prepared,0,1,0,0,1,1,1,1
10476,10476,27D correcte,27D correcte_172,27D correcte_172_sent2,A,"  Actually visited a couple of the sites, looked at the website, and actually said, ""These are the issues I think that you've got",0,0,1,1,1,1,1,1
10477,10477,27D correcte,27D correcte_172,27D correcte_172_sent3,A,"  This is my plan for dealing with them,"" and actually came with a strategic plan of how he was going to move forward, and he was the only one that did that",0,0,1,0,0,0,1,1
10478,10478,27D correcte,27D correcte_173,27D correcte_173_sent0,Q,Very good,0,1,0,0,1,1,1,1
10479,10479,27D correcte,27D correcte_173,27D correcte_173_sent1,Q,  Very proactive,0,0,1,0,1,1,1,1
10480,10480,27D correcte,27D correcte_173,27D correcte_173_sent2,Q,  And wanted the job,0,0,1,0,1,1,1,1
10481,10481,27D correcte,27D correcte_173,27D correcte_173_sent3,Q,  That's great,0,1,0,0,1,0,1,1
10482,10482,27D correcte,27D correcte_173,27D correcte_173_sent4,Q,  Motivated,1,1,1,1,1,0,1,1
10483,10483,27D correcte,27D correcte_174,27D correcte_174_sent0,A,Sure,0,0,1,0,0,0,1,1
10484,10484,27D correcte,27D correcte_174,27D correcte_174_sent1,A,  Absolutely,0,0,1,0,0,0,1,1
10485,10485,27D correcte,27D correcte_174,27D correcte_174_sent2,A,"  There was one person that I initially thought, 'Okay, this guy's already a CEO of another community health service",0,0,1,1,0,1,1,1
10486,10486,27D correcte,27D correcte_174,27D correcte_174_sent3,A,"  You know, better the devil you know than the friend you don't",1,1,1,1,1,1,1,1
10487,10487,27D correcte,27D correcte_174,27D correcte_174_sent4,A,"""  And that was the person that I initially thought we would get him to fit in because he was coming to the same thing",0,0,1,0,1,0,1,1
10488,10488,27D correcte,27D correcte_174,27D correcte_174_sent5,A,  And when he came to the interview - it's not that he didn't want the job; he just was not as dynamic or energetic,0,0,1,0,1,0,1,1
10489,10489,27D correcte,27D correcte_174,27D correcte_174_sent6,A,  It wasn't even enthusiasm,1,1,0,1,1,1,1,0
10490,10490,27D correcte,27D correcte_174,27D correcte_174_sent7,A,"  It was dynamic, energetic",0,1,0,0,1,1,1,1
10491,10491,27D correcte,27D correcte_174,27D correcte_174_sent8,A,"  It was like yes, he knew he could do it, and for him it really just meant that he was going to be CEO of a bigger organisation",0,0,1,0,0,0,1,1
10492,10492,27D correcte,27D correcte_175,27D correcte_175_sent0,Q,"Yeah, the next step",0,0,1,0,0,0,1,1
10493,10493,27D correcte,27D correcte_176,27D correcte_176_sent0,A,That's right,0,0,1,0,0,1,1,1
10494,10494,27D correcte,27D correcte_176,27D correcte_176_sent1,A,  But he didn't show me anything as far as having a strategic plan of how he was going to move it forward,0,0,1,1,0,1,1,1
10495,10495,27D correcte,27D correcte_176,27D correcte_176_sent2,A,"  It was really just going to be more of the same of what he'd been doing at that organisation as opposed to, I suppose, doing a gap analysis of what the new merged organisation needed, and I think probably two other people around the table had that change of mind as well",0,0,1,0,1,1,1,1
10496,10496,27D correcte,27D correcte_177,27D correcte_177_sent0,Q,So let's hope - how long's the CEO been in the position?,0,0,1,1,1,1,0,0
